candle_time,symbol,open,high,low,close,supertrend,supertrend_dir,demarker,fast_ma,slow_ma,stoch_k,stoch_d,wpr_9,wpr_28
2026-03-09T12:13:00,NIFTY2631023900CE,176.8,177.8,173.85,175.45,188.93,-1.0,0.36,178.22,180.52,41.37,30.14,-69.66,-82.59
2026-03-09T12:13:00,NIFTY2631023950CE,152.4,153.45,149.7,151.4,162.94,-1.0,0.36,153.97,156.03,38.4,27.65,-69.09,-82.05
2026-03-09T12:13:00,NIFTY2631024000CE,130.55,131.4,128.0,129.6,140.36,-1.0,0.35,132.08,133.92,35.13,25.08,-70.2,-82.58
2026-03-09T12:13:00,NIFTY2631024050CE,110.95,111.75,109.0,110.15,120.24,-1.0,0.34,112.37,114.04,33.88,24.64,-70.9,-83.13
2026-03-09T12:13:00,NIFTY2631024100CE,93.85,94.65,92.05,93.2,101.85,-1.0,0.36,94.97,96.43,34.72,24.79,-70.53,-83.21
2026-03-09T12:13:00,NIFTY2631023550PE,96.55,99.75,96.2,99.15,93.26,1.0,0.57,96.55,95.3,59.86,67.45,-33.15,-30.9
2026-03-09T12:13:00,NIFTY2631023600PE,108.05,111.75,107.8,111.0,104.58,1.0,0.57,108.46,107.06,59.59,68.32,-33.66,-30.91
2026-03-09T12:13:00,NIFTY2631023650PE,121.55,125.25,121.05,124.6,117.59,1.0,0.58,121.54,119.99,59.71,68.73,-32.56,-29.91
2026-03-09T12:13:00,NIFTY2631023700PE,136.3,140.7,136.25,139.5,132.07,1.0,0.58,136.51,134.84,57.98,66.75,-34.6,-31.6
2026-03-09T12:13:00,NIFTY2631023750PE,152.6,157.45,152.6,156.25,148.05,1.0,0.57,153.08,151.26,52.16,62.1,-33.33,-30.29
2026-03-09T12:13:00,NIFTY2631023800PE,171.35,176.35,171.3,175.0,166.28,1.0,0.58,171.38,169.44,56.9,66.76,-34.31,-29.98
2026-03-09T12:13:00,NIFTY2631023850PE,191.95,197.0,191.95,196.0,186.19,1.0,0.59,192.03,189.87,59.37,69.9,-33.39,-28.61
2026-03-09T12:13:00,NIFTY2631023900PE,215.65,220.75,215.15,219.7,208.14,1.0,0.6,215.31,212.9,56.82,65.76,-31.76,-26.3
2026-03-09T12:13:00,NIFTY2631023950PE,240.55,246.6,240.2,245.25,233.47,1.0,0.6,240.62,238.1,55.26,66.01,-31.11,-24.79
2026-03-09T12:13:00,NIFTY2631024000PE,268.95,274.85,268.2,273.4,260.69,1.0,0.59,268.44,265.7,55.2,64.98,-31.12,-24.54
2026-03-09T12:13:00,NIFTY2631024050PE,298.8,305.7,298.8,304.0,290.22,1.0,0.61,298.96,295.82,52.29,63.81,-29.92,-22.69
2026-03-09T12:14:00,NIFTY 50,23852.7,23856.75,23848.9,23855.35,,,,,,,,,
2026-03-09T12:14:00,NIFTY2631023600CE,368.2,371.3,364.1,370.05,385.4,-1.0,0.36,370.07,373.91,38.51,35.57,-52.43,-78.14
2026-03-09T12:14:00,NIFTY2631023650CE,330.7,334.0,328.0,333.9,346.91,-1.0,0.37,333.56,337.17,43.16,40.02,-51.77,-77.44
2026-03-09T12:14:00,NIFTY2631023700CE,296.75,299.4,293.3,298.9,312.23,-1.0,0.37,298.72,302.15,41.14,37.3,-52.7,-78.12
2026-03-09T12:14:00,NIFTY2631023750CE,263.95,265.6,260.05,264.6,278.12,-1.0,0.39,264.91,268.21,40.07,37.4,-55.78,-79.97
2026-03-09T12:14:00,NIFTY2631023800CE,231.75,233.85,229.0,233.6,245.71,-1.0,0.38,233.73,236.8,39.81,36.46,-51.82,-78.24
2026-03-09T12:14:00,NIFTY2631023850CE,202.3,204.4,200.05,203.9,216.42,-1.0,0.36,204.18,207.24,38.34,35.9,-55.29,-79.43
